"URI","Title","RecordId","Authority","Coin Type URI","Date on Object","Degree","Deity","Denomination","Department","Diameter","Dynasty","Engraver","Era","Findspot","Findspot URI","Issuer","Maker","Manufacture","Material","Mint","Obverse Legend","Obverse Type","Object Type","Portrait","Reference","Region","Reverse Legend","Reverse Type","Weight","Year","Date Record Modified"
"http://numismatics.org/search/id/1975.93.650","Glass Weight, NE Africa, 1094 - 1101. 1975.93.650","1975.93.650","al-Musta`li","","","","","","Islamic","22.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.344","NE Africa","","","2.92","1094|1101","2016-08-02T19:09:26Z"
"http://numismatics.org/search/id/1975.93.649","Glass Weight, NE Africa, 1094 - 1101. 1975.93.649","1975.93.649","al-Musta`li","","","","","","Islamic","22.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.344","NE Africa","","","2.96","1094|1101","2016-08-02T19:09:26Z"
"http://numismatics.org/search/id/1911.27.48","Glass Weight, NE Africa, 996 - 1021. 1911.27.48","1911.27.48","al-Hakim","","","","","","Islamic","16.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.74","NE Africa","","","1.48","996|1021","2016-08-02T19:09:26Z"
"http://numismatics.org/search/id/1965.161.5","Cn 10 riyal, Mashriq, 1962 - 1963. 1965.161.5","1965.161.5","","","","","","10 riyal","Islamic","30.0","Iran--Kingdom","","SH","","","","","","Cn","","","","Coin","","KM.D140","Mashriq","","","","1962|1963","2016-08-02T19:09:26Z"
"http://numismatics.org/search/id/1990.74.232","Ab 100 para, SE Europe, 1926. 1990.74.232","1990.74.232","","","","","","100 para","Islamic","","Turkey--Republic","","CE","","","","","","Ab","","","","Coin","","Coskun.11|KM.834","SE Europe","","","","1926","2016-08-02T19:09:26Z"
"http://numismatics.org/search/id/1992.116.966"," Coin, Syria, 1948 - 1992. 1992.116.966","1992.116.966","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:09:26Z"
"http://numismatics.org/search/id/1972.110.8","S 2-1/2 lira, SE Europe, 1971. 1972.110.8","1972.110.8","","","","","","2-1/2 lira","Islamic","","Turkey--Republic","","CE","","","","","","S","","","","Coin","","Coskun.162A|KM.893.2","SE Europe","","","","1971","2016-08-02T19:09:27Z"
"http://numismatics.org/search/id/1974.268.708","Glass Weight, NE Africa, 1100 - 1200. 1974.268.708","1974.268.708","","","","","","","Islamic","","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","3.026","1100|1200","2016-08-02T19:09:27Z"
"http://numismatics.org/search/id/1975.93.839","Glass Weight, NE Africa, 1179 - 1225. 1975.93.839","1975.93.839","al-Imam","","","","","","Islamic","12.0","Ayyubid glass","","","","","","","","Glass","","","","Weight","","","NE Africa","","","0.75","1179|1225","2016-08-02T19:09:27Z"
"http://numismatics.org/search/id/1975.93.840","Glass Weight, NE Africa, 1218 - 1237. 1975.93.840","1975.93.840","al-Kamil","","","","","","Islamic","22.0","Ayyubid glass","","","","","","","","Glass","","","","Weight","","","NE Africa","","","3.02","1218|1237","2016-08-02T19:09:27Z"
"http://numismatics.org/search/id/1974.268.698","Glass Weight, NE Africa, 1100 - 1200. 1974.268.698","1974.268.698","","","","","","","Islamic","20.0","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","3.064","1100|1200","2016-08-02T19:09:27Z"
"http://numismatics.org/search/id/0000.999.33326","Glass Coin weight, NE Africa, 1100 - 1200. 0000.999.33326","0000.999.33326","","","","","","","Islamic","23.0","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","3.048","1100|1200","2016-08-02T19:09:27Z"
"http://numismatics.org/search/id/0000.999.28445","Glass ratl, NE Africa, 753 - 755. 0000.999.28445","0000.999.28445","Salih b. `Ali","","","","","ratl","Islamic","","`Abbasid","","H","","","","","","Glass","","Salih ...li","","Commodity weight","","","NE Africa","","","","753|755","2016-08-02T19:09:27Z"
"http://numismatics.org/search/id/0000.999.33544","Glass Coin weight, NE Africa, 1100 - 1200. 0000.999.33544","0000.999.33544","","","","","","","Islamic","20.0","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","2.51","1100|1200","2016-08-02T19:09:27Z"
"http://numismatics.org/search/id/1946.134.63","Glass Weight, NE Africa, 1036 - 1094. 1946.134.63","1946.134.63","al-Mustansir","","","","","","Islamic","23.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.298","NE Africa","","","2.56","1036|1094","2016-08-02T19:09:27Z"
"http://numismatics.org/search/id/1974.268.1058","Glass Weight, NE Africa, 1240 - 1400. 1974.268.1058","1974.268.1058","Muhammad b. Shahin","","","","","","Islamic","17.0","Mamluk glass","","","","","","","","Glass","","... / Shahin / ...","","Weight","","","NE Africa","","","1.456","1240|1400","2016-08-02T19:09:27Z"
"http://numismatics.org/search/id/1973.61.33","Ab 10 franc, Paris, 1970. 1973.61.33","1973.61.33","","","","","","10 franc","Islamic","","French Afars and Issas","","CE","","","","","","Ab","Paris","","","Coin","","KM.17","East Africa","","","","1970","2016-08-02T19:09:27Z"
"http://numismatics.org/search/id/1992.116.57"," Coin, Syria, 1948 - 1992. 1992.116.57","1992.116.57","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:09:27Z"
"http://numismatics.org/search/id/0000.999.33285","Glass Coin weight, NE Africa, 1100 - 1200. 0000.999.33285","0000.999.33285","","","","","","","Islamic","","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","3.013","1100|1200","2016-08-02T19:09:27Z"
"http://numismatics.org/search/id/1963.195.1","Glass Uncertain, NE Africa, 787 - 796. 1963.195.1","1963.195.1","","","","","","","Islamic","16.0","`Abbasid","","","","","","","","Glass","","Allah / `Ali / KA u","","Uncertain","","","NE Africa","Allah / `Ali / AL RQ","","0.405","787|796","2016-08-02T19:09:27Z"
"http://numismatics.org/search/id/1991.79.34","Nz 100 lira, SE Europe, 1987. 1991.79.34","1991.79.34","","","","","","100 lira","Islamic","30.0","Turkey--Republic","","CE","","","","","","Nz","","","","Coin","","KM.967","SE Europe","","","","1987","2016-08-02T19:09:27Z"
"http://numismatics.org/search/id/1974.268.1052","Glass Weight, NE Africa, 1240 - 1400. 1974.268.1052","1974.268.1052","Muhammad b. Shahin","","","","","","Islamic","25.0","Mamluk glass","","","","","","","","Glass","","illegible","","Weight","","","NE Africa","","","5.988","1240|1400","2016-08-02T19:09:27Z"
"http://numismatics.org/search/id/0000.999.33456","Glass Coin weight, NE Africa, 1100 - 1200. 0000.999.33456","0000.999.33456","","","","","","","Islamic","25.0","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","5.637","1100|1200","2016-08-02T19:09:27Z"
"http://numismatics.org/search/id/1954.175.63","Glass Weight, NE Africa, 1100 - 1200. 1954.175.63","1954.175.63","","","","","","","Islamic","20.0","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","2.976","1100|1200","2016-08-02T19:09:28Z"
"http://numismatics.org/search/id/1993.84.24","Glass Weight, NE Africa, 833 - 841. 1993.84.24","1993.84.24","al-Mu`tasim","","","","","","Islamic","","`Abbasid","","","","","","","","Glass","","[mimma] amara bihi / [`A]bd Allah Abi (sic) I / shaq al-imam / al-Mu`tasim Billah / [amir a]l-mu'minin","six-rayed asterisk after al-imam","Weight","","","NE Africa","","","","833|841","2016-08-02T19:09:28Z"
"http://numismatics.org/search/id/1992.116.342"," Coin, Syria, 1948 - 1992. 1992.116.342","1992.116.342","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:17:35Z"
"http://numismatics.org/search/id/1975.93.875","Glass ratl of Yazid b. Tamim, NE Africa, 749. 1975.93.875","1975.93.875","Yazid b. Tamim|`Abd al-Malik b. Marwan","","","","","ratl","Islamic","","Umayyad glass","","H","","","","","","Glass","","Yazid b. Tamim","","Weight","","","NE Africa","","","","749","2016-08-02T19:17:35Z"
"http://numismatics.org/search/id/1971.245.1","S 25 kurus, SE Europe, 1970. 1971.245.1","1971.245.1","","","","","","25 kurus","Islamic","","Turkey--Republic","","CE","","","","","","S","","Turkiye Cumhuriyeti","Turkish woman in traditional clothing carrying artillery shell on shoulder","Coin","","Coskun.158A|KM.892.3","SE Europe","25 kurus 1970","top, star and crescent; l., grain ears; r., olive branch","","1970","2016-08-02T19:17:35Z"
"http://numismatics.org/search/id/1908.269.12","Glass Weight, NE Africa, 1110 - 1111. 1908.269.12","1908.269.12","al-Amir","","","","","","Islamic","28.0","Fatimid glass","","H","","","","","","Glass","","","","Weight","","B.391","NE Africa","","","6.05","1110|1111","2016-08-02T19:17:35Z"
"http://numismatics.org/search/id/1992.57.238"," Coin, Syria, 1948 - 1992. 1992.57.238","1992.57.238","","","","","","","Islamic","","Israel","","HE","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:17:35Z"
"http://numismatics.org/search/id/1972.238.39","Copper 1/4 1/10, San`a, 1959 - 1960. 1972.238.39","1972.238.39","al-Nasir Ahmad","","","","","1/4 1/10","Islamic","27.0","Qasimid Imam|Zaydi Imam","","H","","","","","","Copper","San`a","","","Coin","","Y.12","Arabia","","","","1959|1960","2016-08-02T19:17:35Z"
"http://numismatics.org/search/id/1992.116.1114"," Coin, Syria, 1948 - 1992. 1992.116.1114","1992.116.1114","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:17:36Z"
"http://numismatics.org/search/id/0000.999.33556","Glass Coin weight, NE Africa, 1100 - 1200. 0000.999.33556","0000.999.33556","","","","","","","Islamic","","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","1.844","1100|1200","2016-08-02T19:17:36Z"
"http://numismatics.org/search/id/1944.100.2731","Glass Coin weight, NE Africa, 1019 - 1020. 1944.100.2731","1944.100.2731","al-Hakim","","","","","","Islamic","25.0","Fatimid glass","","H","","","","","","Glass","","","","Coin weight","","B.175","NE Africa","","","5.9","1019|1020","2016-08-02T19:17:36Z"
"http://numismatics.org/search/id/1923.150.320","Glass Weight, NE Africa, 1100 - 1200. 1923.150.320","1923.150.320","","","","","","","Islamic","33.0","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","7.924","1100|1200","2016-08-02T19:17:36Z"
"http://numismatics.org/search/id/1923.150.319","Glass Weight, NE Africa, 1100 - 1200. 1923.150.319","1923.150.319","","","","","","","Islamic","25.0","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","3.229","1100|1200","2016-08-02T19:17:36Z"
"http://numismatics.org/search/id/1974.268.81","Glass mithqal dinar, NE Africa, 754 - 775. 1974.268.81","1974.268.81","al-Mansur Caliph","","","","","mithqal dinar","Islamic","28.0","`Abbasid","","","","","","","","Glass","","mimma amara / `Abd Allah `Abd / Allah amir al-mu' / minin mithqal d c/ inar waf","","Weight","","EIGS.196","NE Africa","","","4.22","754|775","2016-08-02T19:17:36Z"
"http://numismatics.org/search/id/1956.8.100","Glass mikyala wasma, NE Africa, 749 - 750. 1956.8.100","1956.8.100","`Abd al-Malik b. Marwan","","","","","mikyala wasma","Islamic","","Umayyad glass","","","","","","","Struck","Glass","","[bi]sm Allah [amara / A]llah bi'l-wafa' wa [amara / al-a]mir `Abd al-Mali[k / b.] Marwan bi-san`ati / [mi]kyala li'l-wa / sma / [w]afiyya","","Vessel stamp","","","NE Africa","","","","749|750","2016-08-02T19:17:36Z"
"http://numismatics.org/search/id/1950.156.3","Cn 20 fils, Syria, 1949. 1950.156.3","1950.156.3","`Abd Allah","","","","","20 fils","Islamic","","Jordan--Kingdom","","H","","","","","","Cn","","","","Coin","","","Syria","","","","1949","2016-08-02T19:17:36Z"
"http://numismatics.org/search/id/1974.268.629","Glass Weight, NE Africa, 1100 - 1200. 1974.268.629","1974.268.629","","","","","","","Islamic","26.0","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","6.055","1100|1200","2016-08-02T19:17:36Z"
"http://numismatics.org/search/id/1974.268.630","Glass Weight, NE Africa, 1100 - 1200. 1974.268.630","1974.268.630","","","","","","","Islamic","28.0","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","6.245","1100|1200","2016-08-02T19:17:36Z"
"http://numismatics.org/search/id/1974.268.48","Glass mithqal fals 30 kharruba of Muslim b. al-`Arraf, NE Africa, 737. 1974.268.48","1974.268.48","Muslim b. al-`Arraf|al-Qasim b. `Ubayd Allah","","","","","mithqal fals 30 kharruba","Islamic","","Umayyad glass","","H","","","","","","Glass","","same as EAG.30","","Weight","","EIGS.78-81","NE Africa","","","","737","2016-08-02T19:17:36Z"
"http://numismatics.org/search/id/1992.116.900"," Coin, Syria, 1948 - 1992. 1992.116.900","1992.116.900","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:17:36Z"
"http://numismatics.org/search/id/1992.116.890"," Coin, Syria, 1948 - 1992. 1992.116.890","1992.116.890","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:17:36Z"
"http://numismatics.org/search/id/1992.116.889"," Coin, Syria, 1948 - 1992. 1992.116.889","1992.116.889","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:17:36Z"
"http://numismatics.org/search/id/1975.93.633","Glass Weight, NE Africa, 1094 - 1101. 1975.93.633","1975.93.633","al-Musta`li","","","","","","Islamic","27.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.342","NE Africa","","","6.0","1094|1101","2016-08-02T19:17:36Z"
"http://numismatics.org/search/id/1954.164.11","Glass Vessel stamp, NE Africa, 750 - 850. 1954.164.11","1954.164.11","","","","","","","Islamic","36.0","`Abbasid","","","","","","","","Glass","","illegible","","Vessel stamp","","","NE Africa","","","","750|850","2016-08-02T19:17:36Z"
"http://numismatics.org/search/id/1991.3.658","Glass Weight, NE Africa, 996 - 1021. 1991.3.658","1991.3.658","al-Hakim","","","","","","Islamic","22.0","Fatimid glass","","","acq. Jerusalem, Matson, 1939","","","","","Glass","","al-Hakim / bi-amr Allah","circle of pellets along border","Weight","","B.121","NE Africa","illegible","circle of pellets, mostly off flan?","3.047","996|1021","2016-08-02T19:17:36Z"
"http://numismatics.org/search/id/1977.250.72","Cn 50 franc, Paris, 1975. 1977.250.72","1977.250.72","","","","","","50 franc","Islamic","","French Afars and Issas","","CE","","","","","","Cn","Paris","","","Coin","","KM.18","East Africa","","","","1975","2016-08-02T19:17:36Z"
"http://numismatics.org/search/id/1968.226.9","Cn 10 qirsh, NE Africa, 1967. 1968.226.9","1968.226.9","","","","","","10 qirsh","Islamic","27.0","Egypt--U.A.R.","","H","","","","","","Cn","","","","Coin","","KM.413","NE Africa","","Eagle with shield","6.124","1967","2016-08-02T19:17:37Z"
"http://numismatics.org/search/id/1975.93.144","Glass Weight, NE Africa, 975 - 996. 1975.93.144","1975.93.144","al-`Aziz","","","","","","Islamic","27.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.50","NE Africa","","","5.82","975|996","2016-08-02T19:17:37Z"
"http://numismatics.org/search/id/1974.268.522","Glass rub` qist, NE Africa, 759 - 760. 1974.268.522","1974.268.522","Nawfal b. Furat","","","","","rub` qist","Islamic","41.0","`Abbasid","","","","","","","","Glass","","amara Nawfal / b. Furat / bi-san`ati rub` qist / waf","","Vessel stamp","","","NE Africa","","","","759|760","2016-08-02T19:17:37Z"
"http://numismatics.org/search/id/1954.14.6","Glass Vessel stamp, NE Africa, 728 - 729. 1954.14.6","1954.14.6","`Ubayd Allah b. al-Habhab","","","","","","Islamic","","Umayyad glass","","H","","","","","","Glass","","[`U]bayd / [Al]lah b. / al-Habhab","","Vessel stamp","","","NE Africa","","","","728|729","2016-08-02T19:17:37Z"
"http://numismatics.org/search/id/1972.249.20","Glass Weight, NE Africa, 1036 - 1094. 1972.249.20","1972.249.20","al-Mustansir","","","","","","Islamic","17.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.273","NE Africa","","","1.5","1036|1094","2016-08-02T19:17:37Z"
"http://numismatics.org/search/id/1972.249.19","Glass Weight, NE Africa, 1036 - 1094. 1972.249.19","1972.249.19","al-Mustansir","","","","","","Islamic","21.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.262","NE Africa","","","2.91","1036|1094","2016-08-02T19:17:37Z"
"http://numismatics.org/search/id/1952.186.2","Ab 20 franc, Maghrib, 1951 - 1952. 1952.186.2","1952.186.2","Muhammad V","","","","","20 franc","Islamic","","`Alawi Sharifs (Fileyli)","","H","","","","","","Ab","","","","Coin","","KM.50","Maghrib","","","","1951|1952","2016-08-02T19:17:37Z"
"http://numismatics.org/search/id/1992.116.736"," Coin, Syria, 1948 - 1992. 1992.116.736","1992.116.736","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:17:37Z"
"http://numismatics.org/search/id/1944.100.52915","Glass Coin weight, NE Africa, 1094 - 1101. 1944.100.52915","1944.100.52915","al-Musta`li","","","","","","Islamic","23.0","Fatimid glass","","","","","","","","Glass","","","","Coin weight","","B.343","NE Africa","","","3.01","1094|1101","2016-08-02T19:17:37Z"
"http://numismatics.org/search/id/1956.8.88","Glass Weight, NE Africa, 1036 - 1094. 1956.8.88","1956.8.88","al-Mustansir","","","","","","Islamic","29.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.318ff.","NE Africa","","","5.96","1036|1094","2016-08-02T19:17:37Z"
